feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
478.0,224.0,2.0,11.0,90.0,23.0,6.0,19.0,0.02092050209205021,0.008368200836820083
452.0,248.0,8.0,2.0,10.0,36.0,3.0,35.0,0.2588495575221239,0.05309734513274336
164.0,131.0,4.0,2.0,38.0,7.0,2.0,5.0,0.2621951219512195,0.2621951219512195
254.0,234.0,0.0,4.0,27.0,10.0,1.0,9.0,0.14960629921259844,0.08267716535433071
500.0,2072.0,1.0,1.0,205.0,407.0,11.0,406.0,0.818,0.65
457.0,445.0,11.0,14.0,253.0,57.0,15.0,45.0,0.04814004376367615,0.0175054704595186
230.0,1636.0,7.0,1.0,1463.0,91.0,85.0,36.0,0.9695652173913043,0.22608695652173913
17.0,144.0,4.0,2.0,88.0,14.0,7.0,12.0,0.8823529411764706,0.5882352941176471
611.0,871.0,56.0,9.0,668.0,137.0,83.0,80.0,0.4451718494271686,0.2176759410801964
145.0,152.0,10.0,3.0,2.0,28.0,1.0,28.0,0.8551724137931035,0.6
224.0,811.0,224.0,0.0,690.0,73.0,53.0,42.0,0.7098214285714286,0.7098214285714286
170.0,16.0,0.0,2.0,13.0,5.0,2.0,3.0,0.1411764705882353,0.1411764705882353
180.0,346.0,25.0,7.0,181.0,60.0,13.0,49.0,0.1111111111111111,0.044444444444444446
1949.0,22909.0,429.0,81.0,9450.0,872.0,407.0,636.0,0.11031298101590559,0.044125192406362236
138.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.07246376811594203,0.036231884057971016
385.0,420.0,15.0,2.0,98.0,130.0,40.0,109.0,0.9688311688311688,0.922077922077922
136.0,290.0,8.0,3.0,259.0,38.0,31.0,14.0,0.19117647058823528,0.13970588235294118
492.0,2071.0,16.0,10.0,572.0,242.0,108.0,188.0,0.1483739837398374,0.07926829268292683
1523.0,3650.0,36.0,10.0,1774.0,155.0,40.0,141.0,0.6979645436638214,0.5627051871306632
1057.0,327.0,28.0,12.0,25.0,63.0,9.0,59.0,0.033112582781456956,0.00946073793755913
1183.0,5695.0,807.0,90.0,6.0,2858.0,1.0,2858.0,0.09721048182586645,0.026204564666103127
709.0,4034.0,11.0,10.0,379.0,223.0,27.0,214.0,0.12834978843441466,0.022566995768688293
603.0,1156.0,234.0,1.0,276.0,224.0,68.0,175.0,0.9320066334991708,0.8590381426202321
451.0,38.0,5.0,39.0,3.0,29.0,3.0,26.0,0.04212860310421286,0.024390243902439025
499.0,196.0,2.0,2.0,128.0,17.0,6.0,11.0,0.02404809619238477,0.008016032064128256
386.0,158.0,19.0,13.0,49.0,34.0,7.0,29.0,0.2823834196891192,0.18393782383419688
472.0,1480.0,124.0,90.0,648.0,201.0,57.0,174.0,0.1228813559322034,0.019067796610169493
1955.0,3903.0,7.0,8.0,762.0,604.0,101.0,573.0,0.8659846547314578,0.8204603580562659
1720.0,11239.0,102.0,363.0,2209.0,367.0,39.0,357.0,0.363953488372093,0.261046511627907
1822.0,901.0,14.0,12.0,32.0,108.0,7.0,105.0,0.08392759188151398,0.013713658804168952
490.0,191.0,4.0,8.0,27.0,63.0,11.0,53.0,0.7673469387755102,0.6816326530612244
1202.0,20515.0,50.0,16.0,12015.0,270.0,174.0,178.0,0.7554076539101497,0.7554076539101497
191.0,12307.0,1.0,11.0,12293.0,10.0,1.0,9.0,0.08900523560209424,0.031413612565445025
488.0,200.0,4.0,2.0,3.0,25.0,1.0,24.0,0.6823770491803278,0.5225409836065574
83.0,239.0,29.0,8.0,155.0,51.0,1.0,50.0,0.27710843373493976,0.27710843373493976
1950.0,416.0,35.0,36.0,91.0,99.0,2.0,97.0,0.5784615384615385,0.5651282051282052
20.0,162.0,19.0,0.0,75.0,22.0,7.0,21.0,0.15,0.15
492.0,228.0,7.0,10.0,176.0,61.0,47.0,14.0,0.23373983739837398,0.22560975609756098
1980.0,3757.0,114.0,72.0,2389.0,321.0,134.0,249.0,0.14934409687184663,0.06609485368314834
139.0,99.0,10.0,7.0,7.0,27.0,5.0,24.0,0.8201438848920863,0.8201438848920863
126.0,138.0,12.0,5.0,72.0,29.0,17.0,20.0,0.30158730158730157,0.18253968253968253
53.0,331.0,2.0,2.0,13.0,18.0,1.0,18.0,0.5849056603773585,0.4339622641509434
768.0,201.0,0.0,28.0,53.0,65.0,18.0,50.0,0.22916666666666666,0.10807291666666667
495.0,476.0,9.0,12.0,304.0,45.0,9.0,37.0,0.06464646464646465,0.014141414141414142
500.0,6843.0,8.0,7.0,6062.0,79.0,53.0,30.0,0.206,0.076
1728.0,279.0,4.0,94.0,15.0,112.0,5.0,109.0,0.09017341040462427,0.023121387283236993
114.0,135.0,13.0,4.0,15.0,42.0,9.0,37.0,0.20689655172413793,0.12931034482758622
473.0,187.0,0.0,10.0,166.0,20.0,10.0,10.0,0.09936575052854123,0.09936575052854123
1091.0,950.0,46.0,17.0,257.0,208.0,20.0,199.0,0.8505957836846929,0.6324472960586618
259.0,8586.0,0.0,7.0,8576.0,8.0,1.0,7.0,0.14285714285714285,0.03088803088803089
498.0,1990.0,36.0,30.0,904.0,140.0,41.0,104.0,0.12048192771084337,0.04417670682730924
1191.0,15114.0,261.0,37.0,5809.0,673.0,257.0,525.0,0.13602015113350127,0.13602015113350127
2000.0,6473.0,38.0,38.0,5733.0,336.0,281.0,107.0,0.3073463268365817,0.12143928035982009
444.0,141.0,18.0,13.0,34.0,37.0,9.0,32.0,0.20045045045045046,0.20045045045045046
1494.0,49062.0,35.0,6.0,41362.0,344.0,280.0,171.0,0.25167336010709507,0.08299866131191433
500.0,437.0,7.0,7.0,269.0,40.0,21.0,20.0,0.064,0.03
352.0,671.0,14.0,10.0,17.0,47.0,5.0,44.0,0.10227272727272728,0.08238636363636363
862.0,6465.0,41.0,105.0,292.0,357.0,16.0,350.0,0.18793503480278423,0.07308584686774942
491.0,264.0,2.0,8.0,163.0,26.0,10.0,17.0,0.18533604887983707,0.15478615071283094
228.0,753.0,86.0,6.0,66.0,467.0,20.0,457.0,0.38596491228070173,0.08333333333333333
1989.0,591.0,88.0,89.0,222.0,168.0,1.0,167.0,0.9120160884866767,0.9069884364002011
314.0,188.0,57.0,2.0,104.0,44.0,17.0,35.0,0.9299363057324841,0.8439490445859873
499.0,322.0,4.0,4.0,14.0,82.0,8.0,76.0,0.6793587174348698,0.40480961923847697
49.0,31193.0,7.0,3.0,12965.0,43.0,24.0,39.0,0.12244897959183673,0.061224489795918366
594.0,8553.0,2.0,17.0,8532.0,17.0,1.0,16.0,0.1127946127946128,0.030303030303030304
705.0,1119.0,3.0,11.0,260.0,84.0,31.0,57.0,0.10921985815602837,0.02269503546099291
430.0,688.0,12.0,18.0,574.0,61.0,19.0,46.0,0.04186046511627907,0.009302325581395349
932.0,5025.0,2.0,16.0,3142.0,172.0,102.0,114.0,0.21781115879828325,0.21781115879828325
1594.0,631.0,43.0,133.0,72.0,201.0,9.0,194.0,0.10902255639097744,0.03132832080200501
594.0,359.0,14.0,6.0,184.0,54.0,26.0,33.0,0.10437710437710437,0.013468013468013467
90.0,213.0,5.0,3.0,170.0,19.0,11.0,11.0,0.13333333333333333,0.07777777777777778
684.0,208.0,48.0,7.0,96.0,66.0,31.0,48.0,0.8728070175438597,0.7602339181286549
14.0,893.0,14.0,0.0,852.0,26.0,1.0,25.0,0.35714285714285715,0.14285714285714285
146.0,604.0,1.0,37.0,191.0,68.0,9.0,65.0,0.15753424657534246,0.0410958904109589
2000.0,4886.0,449.0,60.0,900.0,633.0,38.0,619.0,0.0785,0.0265
1980.0,17353.0,351.0,351.0,14929.0,787.0,548.0,425.0,0.12373737373737374,0.05858585858585859
486.0,6080.0,11.0,15.0,1177.0,140.0,16.0,133.0,0.7304526748971193,0.5370370370370371
499.0,543.0,4.0,5.0,423.0,60.0,48.0,14.0,0.1523046092184369,0.1282565130260521
993.0,249.0,7.0,10.0,192.0,49.0,32.0,24.0,0.19497487437185929,0.19497487437185929
426.0,3197.0,0.0,11.0,3178.0,11.0,1.0,10.0,0.14788732394366197,0.12910798122065728
489.0,689.0,2.0,7.0,244.0,61.0,18.0,50.0,0.5950920245398773,0.5950920245398773
30.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,0.2,0.2
491.0,1129.0,1.0,2.0,425.0,91.0,17.0,84.0,0.769857433808554,0.6904276985743381
1763.0,4965.0,36.0,32.0,2207.0,207.0,95.0,160.0,0.1366988088485536,0.04424276800907544
75.0,11051.0,0.0,3.0,11051.0,2.0,2.0,0.0,0.09333333333333334,0.02666666666666667
1642.0,5120.0,331.0,681.0,1789.0,696.0,150.0,647.0,0.21254567600487212,0.21254567600487212
500.0,1258.0,6.0,6.0,636.0,126.0,49.0,80.0,0.688,0.634
1059.0,1049.0,14.0,14.0,3.0,228.0,2.0,228.0,0.9008498583569405,0.6421152030217187
45.0,274.0,0.0,1.0,228.0,15.0,12.0,10.0,0.8888888888888888,0.8666666666666667
491.0,109.0,22.0,520.0,49.0,36.0,1.0,35.0,0.13034623217922606,0.09979633401221996
42.0,463.0,1.0,0.0,226.0,36.0,12.0,34.0,1.0,0.9047619047619048
977.0,1190.0,4.0,3.0,1072.0,66.0,51.0,19.0,0.24667349027635618,0.18014329580348004
241.0,415.0,19.0,7.0,271.0,131.0,12.0,122.0,0.0995850622406639,0.04979253112033195
276.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.036231884057971016,0.010869565217391304
498.0,942.0,14.0,13.0,451.0,90.0,31.0,69.0,0.42168674698795183,0.3674698795180723
1235.0,4111.0,0.0,33.0,4077.0,27.0,5.0,22.0,0.37894736842105264,0.24615384615384617
1112.0,1472.0,2.0,4.0,321.0,157.0,35.0,135.0,0.8249551166965888,0.7791741472172352
193.0,91.0,0.0,4.0,6.0,12.0,3.0,9.0,0.6683937823834197,0.533678756476684
1248.0,658.0,16.0,4.0,186.0,130.0,52.0,97.0,0.20192307692307693,0.16266025641025642
330.0,359.0,13.0,12.0,162.0,59.0,12.0,48.0,0.05757575757575758,0.021212121212121213
397.0,475.0,10.0,8.0,359.0,64.0,28.0,40.0,0.12342569269521411,0.07808564231738035
282.0,141.0,1.0,3.0,4.0,28.0,3.0,26.0,0.7411347517730497,0.6808510638297872
193.0,153.0,0.0,1.0,145.0,18.0,16.0,2.0,0.49222797927461137,0.44041450777202074
640.0,963.0,1.0,3.0,818.0,73.0,46.0,28.0,0.478125,0.20625
1204.0,392.0,2.0,23.0,146.0,61.0,17.0,46.0,0.36212624584717606,0.21096345514950166
1751.0,3223.0,13.0,41.0,2997.0,178.0,89.0,98.0,0.24671616219303255,0.10051399200456881
2000.0,20005.0,15.0,15.0,19250.0,326.0,287.0,63.0,0.4205,0.371
492.0,1338.0,0.0,1.0,1325.0,30.0,26.0,5.0,0.09146341463414634,0.034552845528455285
385.0,1783.0,3.0,1.0,1749.0,51.0,44.0,8.0,0.4675324675324675,0.36103896103896105
696.0,1529.0,36.0,7.0,619.0,135.0,35.0,120.0,0.12643678160919541,0.035919540229885055
1477.0,433.0,43.0,17.0,230.0,120.0,51.0,80.0,0.6804333107650643,0.6804333107650643
629.0,20542.0,13.0,12.0,8258.0,135.0,60.0,119.0,0.13195548489666137,0.04451510333863275
1940.0,20398.0,38.0,11.0,19049.0,754.0,682.0,184.0,0.14064914992272023,0.14064914992272023
1925.0,437.0,232.0,123.0,6.0,263.0,1.0,263.0,0.21298701298701297,0.12051948051948053
1977.0,7427.0,10.0,30.0,6543.0,253.0,211.0,52.0,0.26100151745068284,0.11583206879109763
730.0,650.0,19.0,15.0,44.0,165.0,14.0,157.0,0.6424657534246575,0.5863013698630137
473.0,757.0,3.0,22.0,249.0,110.0,32.0,85.0,0.5813953488372093,0.47780126849894294
446.0,275.0,0.0,8.0,86.0,51.0,9.0,43.0,0.4551569506726457,0.2802690582959641
994.0,1233.0,11.0,14.0,628.0,87.0,47.0,45.0,0.0482897384305835,0.02716297786720322
259.0,279.0,39.0,15.0,7.0,90.0,6.0,90.0,0.5057915057915058,0.40540540540540543
130.0,136.0,3.0,4.0,35.0,13.0,4.0,9.0,0.18461538461538463,0.09230769230769231
614.0,144.0,3.0,6.0,9.0,80.0,4.0,76.0,0.7703583061889251,0.7703583061889251
500.0,3195.0,15.0,15.0,3044.0,148.0,117.0,39.0,0.712,0.528
406.0,219.0,2.0,8.0,156.0,36.0,11.0,26.0,0.43349753694581283,0.19704433497536947
1603.0,29.0,0.0,21.0,0.0,16.0,0.0,16.0,0.15970056144728634,0.043668122270742356
275.0,379.0,28.0,16.0,263.0,102.0,61.0,50.0,0.7963636363636364,0.7818181818181819
403.0,413.0,8.0,2.0,382.0,22.0,10.0,17.0,0.11166253101736973,0.11166253101736973
272.0,744.0,1.0,8.0,15.0,84.0,5.0,80.0,0.08088235294117647,0.025735294117647058
28.0,1316.0,5.0,3.0,1261.0,24.0,16.0,16.0,0.9642857142857143,0.8571428571428571
499.0,1337.0,15.0,11.0,883.0,86.0,38.0,52.0,0.22845691382765532,0.17835671342685372
1987.0,19961.0,30.0,32.0,4235.0,267.0,66.0,241.0,0.4479114242576749,0.3804730749874182
478.0,586.0,17.0,31.0,13.0,128.0,6.0,123.0,0.7803347280334728,0.5815899581589958
498.0,320.0,25.0,21.0,223.0,82.0,54.0,38.0,0.6305220883534136,0.6305220883534136
492.0,4333.0,126.0,20.0,3025.0,274.0,146.0,205.0,0.18089430894308944,0.04065040650406504
74.0,15.0,0.0,6.0,0.0,9.0,0.0,9.0,0.972972972972973,0.5675675675675675
461.0,446.0,0.0,3.0,413.0,36.0,25.0,11.0,0.0824295010845987,0.039045553145336226
1356.0,1774.0,0.0,31.0,1200.0,213.0,125.0,97.0,0.30162241887905605,0.06563421828908554
1978.0,3824.0,79.0,90.0,1864.0,223.0,33.0,201.0,0.1268958543983822,0.0525783619817998
14.0,901.0,14.0,0.0,852.0,33.0,1.0,32.0,0.21428571428571427,0.14285714285714285
435.0,282.0,3.0,9.0,128.0,35.0,8.0,28.0,0.15402298850574714,0.135632183908046
562.0,106.0,13.0,12.0,39.0,32.0,10.0,25.0,0.09074733096085409,0.09074733096085409
392.0,126.0,0.0,3.0,7.0,25.0,3.0,23.0,0.125,0.030612244897959183
399.0,154.0,1.0,6.0,66.0,38.0,13.0,27.0,0.8245614035087719,0.8245614035087719
764.0,373.0,7.0,17.0,113.0,88.0,16.0,73.0,0.2709424083769634,0.10209424083769633
494.0,821.0,7.0,9.0,745.0,64.0,40.0,28.0,0.10526315789473684,0.038461538461538464
14.0,893.0,14.0,0.0,855.0,24.0,1.0,23.0,0.21428571428571427,0.14285714285714285
1012.0,227416.0,200.0,128.0,55845.0,836.0,295.0,803.0,0.1422924901185771,0.040513833992094864
1628.0,27511.0,126.0,46.0,16176.0,302.0,160.0,253.0,0.07985257985257985,0.017813267813267815
973.0,1057.0,5.0,8.0,928.0,57.0,36.0,29.0,0.15416238437821173,0.051387461459403906
219.0,446.0,24.0,8.0,42.0,60.0,9.0,55.0,0.6210045662100456,0.5251141552511416
183.0,3976.0,0.0,8.0,3968.0,9.0,2.0,7.0,0.1366120218579235,0.04371584699453552
500.0,585.0,1.0,1.0,545.0,40.0,35.0,6.0,0.172,0.172
322.0,802.0,35.0,12.0,151.0,111.0,11.0,101.0,0.14596273291925466,0.043478260869565216
18.0,917.0,15.0,0.0,881.0,26.0,1.0,25.0,0.16666666666666666,0.05555555555555555
1982.0,555.0,18.0,16.0,24.0,189.0,9.0,183.0,0.886535552193646,0.7781139687342411
463.0,143.0,17.0,5.0,100.0,37.0,9.0,30.0,0.19870410367170627,0.19870410367170627
497.0,693.0,16.0,17.0,644.0,44.0,19.0,26.0,0.04225352112676056,0.03822937625754527
37.0,270.0,37.0,0.0,14.0,39.0,3.0,39.0,1.0,0.5945945945945946
345.0,2334.0,263.0,7.0,716.0,294.0,37.0,281.0,0.8724637681159421,0.7855072463768116
1856.0,20425.0,78.0,155.0,2383.0,699.0,60.0,666.0,0.13254310344827586,0.01993534482758621
199.0,878.0,0.0,1.0,868.0,28.0,25.0,4.0,0.1658291457286432,0.1658291457286432
484.0,162.0,2.0,3.0,72.0,8.0,3.0,5.0,0.06198347107438017,0.01652892561983471
716.0,203.0,1.0,1.0,11.0,32.0,3.0,30.0,0.4692737430167598,0.15502793296089384
45.0,1592.0,1.0,3.0,828.0,35.0,21.0,27.0,0.9777777777777777,0.8444444444444444
416.0,465.0,17.0,8.0,47.0,117.0,9.0,111.0,0.7403846153846154,0.7403846153846154
1271.0,6609.0,252.0,25.0,45.0,654.0,24.0,651.0,0.9614476789929189,0.8646734854445318
789.0,560.0,7.0,4.0,400.0,108.0,59.0,61.0,0.9252217997465145,0.8390367553865653
92.0,164.0,1.0,7.0,105.0,14.0,3.0,13.0,0.10869565217391304,0.03260869565217391
1507.0,793.0,61.0,21.0,425.0,178.0,55.0,141.0,0.16302186878727634,0.16302186878727634
991.0,375.0,40.0,23.0,56.0,88.0,24.0,74.0,0.3544813695871098,0.16817724068479356
2000.0,5760.0,435.0,18.0,3800.0,597.0,274.0,533.0,0.38961038961038963,0.23176823176823177
988.0,1228.0,64.0,65.0,140.0,1028.0,3.0,1028.0,0.8340080971659919,0.8289473684210527
378.0,2361.0,25.0,23.0,196.0,143.0,9.0,140.0,0.1693121693121693,0.03439153439153439
47.0,287.0,47.0,0.0,172.0,48.0,12.0,48.0,0.9787234042553191,0.23404255319148937
596.0,183.0,0.0,4.0,140.0,21.0,8.0,14.0,0.20134228187919462,0.12080536912751678
1918.0,2944.0,75.0,80.0,1688.0,348.0,177.0,212.0,0.27685088633993743,0.09958289885297185
110.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03636363636363636,0.00909090909090909
133.0,1640.0,5.0,2.0,75.0,36.0,4.0,35.0,0.11278195488721804,0.06015037593984962
491.0,577.0,14.0,12.0,472.0,55.0,23.0,33.0,0.12627291242362526,0.054989816700611
1112.0,616.0,116.0,10.0,57.0,227.0,24.0,207.0,0.8776978417266187,0.7904676258992805
718.0,193.0,2.0,2.0,54.0,44.0,15.0,32.0,0.1392757660167131,0.11281337047353761
499.0,494.0,9.0,10.0,451.0,72.0,57.0,20.0,0.12024048096192384,0.11022044088176353
620.0,73004.0,69.0,15.0,20169.0,374.0,165.0,346.0,0.1338709677419355,0.04032258064516129
493.0,206.0,2.0,4.0,77.0,34.0,7.0,28.0,0.43204868154158216,0.25760649087221094
1313.0,382.0,8.0,60.0,34.0,124.0,17.0,113.0,0.11119573495811119,0.019801980198019802
155.0,115.0,2.0,4.0,78.0,37.0,23.0,21.0,0.4258064516129032,0.4258064516129032
948.0,3973.0,36.0,23.0,2860.0,174.0,77.0,119.0,0.1540084388185654,0.04008438818565401
328.0,801.0,5.0,9.0,36.0,84.0,9.0,80.0,0.7073170731707317,0.6341463414634146
495.0,541.0,8.0,12.0,478.0,55.0,36.0,19.0,0.08686868686868687,0.04242424242424243
253.0,505.0,35.0,24.0,61.0,107.0,12.0,101.0,0.20948616600790515,0.043478260869565216
46.0,8324.0,46.0,0.0,546.0,77.0,5.0,77.0,0.45652173913043476,0.45652173913043476
1308.0,3165.0,133.0,57.0,30.0,532.0,20.0,526.0,0.9090214067278287,0.7652905198776758
156.0,1437.0,16.0,4.0,1356.0,55.0,34.0,26.0,0.17307692307692307,0.057692307692307696
427.0,310.0,6.0,9.0,146.0,70.0,27.0,57.0,0.3255269320843091,0.2997658079625293
1997.0,5754.0,90.0,93.0,1363.0,363.0,85.0,323.0,0.09204602301150576,0.013506753376688344
1661.0,4737.0,88.0,70.0,1435.0,415.0,95.0,366.0,0.1197352587244284,0.03730445246690734
784.0,308.0,45.0,32.0,50.0,121.0,31.0,98.0,0.13740458015267176,0.04961832061068702
1205.0,2836.0,92.0,37.0,429.0,242.0,40.0,225.0,0.15601659751037344,0.15601659751037344
277.0,7230.0,57.0,44.0,122.0,305.0,8.0,303.0,0.17328519855595667,0.17328519855595667
120.0,369.0,5.0,5.0,193.0,44.0,28.0,34.0,0.9416666666666667,0.8916666666666667
230.0,2216.0,13.0,14.0,1784.0,78.0,55.0,42.0,0.14782608695652175,0.0782608695652174
804.0,266.0,2.0,6.0,139.0,64.0,14.0,50.0,0.3718905472636816,0.15671641791044777
913.0,390.0,95.0,182.0,17.0,211.0,2.0,210.0,0.15224534501642936,0.02190580503833516
500.0,451.0,4.0,4.0,251.0,42.0,15.0,34.0,0.264,0.08
680.0,7297.0,38.0,19.0,2724.0,176.0,60.0,158.0,0.2235294117647059,0.08676470588235294
1801.0,5935.0,205.0,288.0,929.0,752.0,162.0,654.0,0.1121599111604664,0.0138811771238201
859.0,490.0,14.0,8.0,85.0,75.0,4.0,74.0,0.7473806752037253,0.6623981373690337
80.0,326.0,1.0,0.0,288.0,31.0,21.0,10.0,0.6875,0.625
356.0,381.0,4.0,23.0,269.0,45.0,12.0,35.0,0.10112359550561797,0.042134831460674156
394.0,21982.0,10.0,9.0,5725.0,249.0,100.0,226.0,0.19289340101522842,0.09137055837563451
233.0,975.0,12.0,9.0,74.0,89.0,8.0,82.0,0.15879828326180256,0.07725321888412018
241.0,26724.0,94.0,44.0,17782.0,259.0,151.0,221.0,0.2987551867219917,0.04564315352697095
370.0,13937.0,18.0,7.0,4331.0,217.0,24.0,210.0,0.9297297297297298,0.8594594594594595
1137.0,645.0,10.0,13.0,383.0,136.0,78.0,69.0,0.4397537379067722,0.27352682497801234
166.0,2873.0,62.0,3.0,2564.0,106.0,53.0,69.0,0.10843373493975904,0.0963855421686747
11.0,5904.0,11.0,0.0,3365.0,11.0,9.0,11.0,0.18181818181818182,0.09090909090909091
495.0,727.0,32.0,37.0,74.0,138.0,18.0,135.0,0.11717171717171718,0.024242424242424242
499.0,326.0,4.0,5.0,255.0,45.0,33.0,12.0,0.07214428857715431,0.04008016032064128
500.0,1980.0,20.0,20.0,553.0,205.0,15.0,193.0,0.792,0.698
494.0,7215.0,29.0,32.0,6680.0,143.0,75.0,88.0,0.16396761133603238,0.04251012145748988
1323.0,1081.0,34.0,31.0,25.0,229.0,8.0,223.0,0.5230536659108088,0.5230536659108088
498.0,323.0,5.0,5.0,215.0,28.0,16.0,13.0,0.15863453815261044,0.10441767068273092
251.0,12703.0,2.0,5.0,12675.0,12.0,1.0,11.0,0.08764940239043825,0.027888446215139442
200.0,950.0,8.0,7.0,747.0,42.0,21.0,23.0,0.05,0.02
200.0,1669.0,141.0,18.0,10.0,998.0,5.0,996.0,0.5,0.35
701.0,42831.0,18.0,14.0,835.0,184.0,22.0,179.0,0.8487874465049928,0.543509272467903
183.0,1054.0,8.0,37.0,738.0,125.0,80.0,68.0,0.9726775956284153,0.16939890710382513
1772.0,201.0,57.0,15.0,67.0,75.0,24.0,62.0,0.7985327313769752,0.6732505643340858
366.0,1524.0,344.0,40.0,36.0,729.0,5.0,729.0,0.31693989071038253,0.06830601092896176
421.0,851.0,48.0,16.0,155.0,130.0,10.0,120.0,0.40617577197149646,0.3254156769596199
496.0,159.0,4.0,8.0,84.0,30.0,13.0,18.0,0.0846774193548387,0.028225806451612902
494.0,3424.0,5.0,11.0,3414.0,45.0,40.0,7.0,0.12753036437246965,0.11133603238866396
499.0,170.0,5.0,6.0,127.0,50.0,30.0,20.0,0.09619238476953908,0.08817635270541083
160.0,752.0,18.0,0.0,90.0,66.0,13.0,63.0,0.28125,0.15
222.0,3216.0,23.0,22.0,1800.0,77.0,27.0,66.0,0.22522522522522523,0.13513513513513514
884.0,8347.0,213.0,12.0,6217.0,525.0,257.0,406.0,0.333710407239819,0.2081447963800905
500.0,1425.0,10.0,6.0,773.0,124.0,57.0,77.0,0.654,0.572
1973.0,53587.0,167.0,105.0,1953.0,816.0,91.0,792.0,0.12569690826153065,0.12569690826153065
397.0,53204.0,26.0,79.0,51977.0,366.0,354.0,115.0,0.5415617128463476,0.14357682619647355
121.0,445.0,121.0,0.0,0.0,143.0,0.0,143.0,0.11570247933884298,0.09090909090909091
129.0,389.0,41.0,11.0,6.0,71.0,3.0,70.0,0.8372093023255814,0.6434108527131783
370.0,919.0,18.0,19.0,742.0,76.0,25.0,53.0,0.1783783783783784,0.10810810810810811
884.0,276.0,10.0,24.0,13.0,61.0,6.0,57.0,0.08597285067873303,0.02262443438914027
261.0,572.0,3.0,8.0,12.0,48.0,1.0,48.0,0.4329501915708812,0.3371647509578544
131.0,1690.0,0.0,1.0,273.0,26.0,7.0,26.0,0.20300751879699247,0.05263157894736842
497.0,524.0,4.0,3.0,248.0,81.0,42.0,43.0,0.6237424547283702,0.41851106639839036
1691.0,16052.0,110.0,250.0,12448.0,878.0,402.0,676.0,0.6303962152572442,0.11413364872856298
490.0,433.0,3.0,11.0,341.0,35.0,17.0,19.0,0.17551020408163265,0.10408163265306122
4791.0,30859.0,808.0,1017.0,7536.0,2926.0,279.0,2761.0,0.10707576706324358,0.009810060530160718
739.0,1423.0,106.0,29.0,518.0,277.0,112.0,220.0,0.17320703653585928,0.04194857916102842
933.0,11266.0,69.0,22.0,352.0,320.0,30.0,310.0,0.10932475884244373,0.020364415862808145
498.0,2311.0,9.0,11.0,1976.0,51.0,20.0,33.0,0.060240963855421686,0.05220883534136546
1598.0,654.0,142.0,53.0,0.0,199.0,0.0,199.0,0.1276595744680851,0.05131414267834793
267.0,106.0,11.0,6.0,13.0,25.0,4.0,23.0,0.2808988764044944,0.17228464419475656
495.0,556.0,17.0,17.0,444.0,66.0,28.0,43.0,0.1898989898989899,0.1111111111111111
571.0,143.0,1.0,49.0,76.0,77.0,24.0,56.0,0.11033274956217162,0.01926444833625219
55.0,332.0,55.0,0.0,13.0,102.0,2.0,102.0,0.43636363636363634,0.36363636363636365
177.0,439.0,10.0,0.0,416.0,52.0,38.0,16.0,0.4915254237288136,0.3785310734463277
990.0,1802.0,0.0,6.0,1685.0,57.0,43.0,17.0,0.3393939393939394,0.1686868686868687
277.0,561.0,23.0,12.0,269.0,70.0,23.0,54.0,0.33212996389891697,0.26353790613718414
359.0,4166.0,31.0,12.0,1208.0,84.0,28.0,78.0,0.6880222841225627,0.6155988857938719
497.0,384.0,7.0,6.0,304.0,58.0,40.0,20.0,0.23742454728370221,0.13682092555331993
500.0,1186.0,5.0,5.0,1062.0,44.0,34.0,13.0,0.288,0.288
433.0,381.0,5.0,6.0,309.0,44.0,30.0,20.0,0.3002309468822171,0.13163972286374134
356.0,187.0,26.0,6.0,2.0,47.0,2.0,45.0,0.4410112359550562,0.4410112359550562
1779.0,38073.0,161.0,122.0,6649.0,699.0,82.0,663.0,0.5463743676222597,0.5463743676222597
1943.0,542.0,7.0,28.0,143.0,134.0,40.0,103.0,0.1065362840967576,0.02110138960370561
1991.0,673.0,36.0,35.0,431.0,77.0,34.0,59.0,0.8588648920140632,0.8538422903063787
499.0,179.0,11.0,10.0,147.0,53.0,39.0,14.0,0.12024048096192384,0.11422845691382766
32.0,751.0,5.0,0.0,0.0,20.0,0.0,20.0,0.9375,0.9375
1900.0,3705.0,7.0,3.0,3088.0,306.0,226.0,123.0,0.838421052631579,0.8152631578947368
1957.0,3393.0,157.0,128.0,2741.0,190.0,111.0,142.0,0.4409810935104752,0.4343382728666326
149.0,802.0,37.0,16.0,107.0,110.0,16.0,106.0,0.5973154362416108,0.4966442953020134
210.0,259.0,5.0,27.0,98.0,50.0,13.0,40.0,0.12857142857142856,0.02857142857142857
247.0,250.0,0.0,4.0,118.0,21.0,7.0,17.0,0.10931174089068826,0.024291497975708502
484.0,2647.0,18.0,13.0,45.0,98.0,5.0,96.0,0.9194214876033058,0.6549586776859504
412.0,673.0,24.0,8.0,232.0,69.0,14.0,56.0,0.09223300970873786,0.06796116504854369
42.0,203.0,21.0,5.0,30.0,34.0,5.0,32.0,0.16666666666666666,0.07142857142857142
